station_id,marque
63610001,Auchan
63620001,8 à Huit
63650001,Carrefour Market
63660001,Station Service Intercommunale
63670001,Intermarché
63670002,Intermarché
63680001,Gulf
63700004,Carrefour
63700006,Total
63700007,Total
6370002,Auchan
63720003,Intermarché
63730001,Auchan
63760001,Intermarché
63780001,Station Intermarché
63790001,Garage de l'Avenir
63800002,Auchan
63800004,TotalEnergies
63800005,Intermarché
6380002,Station-service Sospel
63850001,Orceyre Carburants
63940001,TotalEnergies
63960002,Avia
63960005,Carrefour
64000001,Auchan
64000007,Esso Express
64000009,E.Leclerc
6400001,TotalEnergies
64000011,Intermarché
64000015,Total Access
64000016,Total Access
64000017,Avia
6400004,Esso Express
6400005,Avia
6400010,TotalEnergies
6400013,Esso Express
64100009,Intermarché
64100010,Carrefour
64100013,Esso
64100014,Total Access
64100015,TotalEnergies
64100016,Total
6410003,Avia
64103001,E.Leclerc
64110003,Total
64110004,E. Leclerc
64110006,Total Access
64120001,Total
64120004,Carrefour
64120005,E.Leclerc
64121003,Total Access
64121004,Intermarché
64122001,E.Leclerc
64130003,Intermarché
64130006,Carrefour Market
64140004,Intermarché
64140005,Total
64140006,Netto
64140007,Auchan
64150003,Total
64150004,E. Leclerc
64150008,Carrefour
64160001,Super U
64160003,Intermarché
64170001,TotalEnergies
64170005,E.Leclerc
64170012,Eni
64170013,Eni
64170014,Super U
64190002,Elan
64190004,Intermarché
64200002,Total
64200006,E.Leclerc
64200008,Esso Express
64200009,Total Access
6420001,Dyneff
64210004,Intermarché
64210005,TotalEnergies
64210006,TotalEnergies
64220002,Total
64220003,Intermarché
64220004,Carrefour
64230004,Total
64230006,Carrefour Contact
64233001,Carrefour
64240003,E.Leclerc
64240004,Avia
64240005,Carrefour
64240006,E.Leclerc
64250001,Intermarché
64250006,Carrefour Market
64260002,Carrefour Market
64260005,Intermarché
64270001,Total
64270002,Carrefour
64270005,E.Leclerc
64300002,Total
64300003,E.Leclerc
64300005,Super U
64300007,Système U
6430001,Avia
64310001,Intermarché
64310002,Netto
64320003,Super U
64320005,TotalEnergies
64330001,Intermarché
64350003,Carrefour Contact
64370001,Carrefour
64390002,E.Leclerc
64400002,Total
64400003,E.Leclerc
64400005,Intermarché
6440001,Intermarché
64410001,Carrefour Contact
64420001,Intermarché
64430001,Intermarché
64440002,Intermarché
64440003,TotalEnergies
64450001,Spar
64450002,Elan
64470001,Elan
64480001,Super U
64480004,Total
64480005,Total
64490001,Intermarché
64500003,Carrefour
64500004,TotalEnergies
64500005,E.Leclerc
64500006,TotalEnergies
6450002,Station Vésubienne
6450003,Carrefour Market
64510001,Intermarché
64520001,Elan
64520002,Intermarché
64530002,Intermarché
64530004,Total
64570002,Intermarché
64600002,Carrefour
64600007,TotalEnergies
64600009,E.Leclerc
6460002,Intermarché
64604001,E.Leclerc
64700001,TotalEnergies
64780001,E. Leclerc
64800003,Elan
64800005,Intermarché
64800007,Super U
6480002,E. Leclerc
64990001,Total
64990002,Intermarché
65000001,Carrefour Market
65000004,Esso
65000007,E.Leclerc
65000008,Intermarché
65000010,Total Access
65000011,Carrefour Market
6500004,Intermarché
6500005,Intermarché
6500008,Total
6500010,Esso
65100001,Carrefour
65100004,Esso Express
65100005,E. Leclerc
65100008,Netto
65100009,Total
6510001,Total
6510003,Intermarché
65110003,Carrefour
65120001,Carrefour Market
65120002,Independent
65130001,Intermarché
65140003,Carrefour
65170002,Carrefour Market
65190001,Total
65190002,Carrefour
65200002,Total
65200003,Carrefour Market
65200005,Intermarché
65200006,TotalEnergies
6520001,Esso
65220002,Intermarché
65230002,Intermarché
65230003,TotalEnergies
65240001,Carrefour
65290001,Intermarché
65300002,Carrefour
65300003,Elan
65300004,Avia
6530002,SA Sokami
6530008,Carrefour
6530009,Carrefour Market
65310001,Carrefour
65330001,Dyneff
65370003,Carrefour Contact
65400001,Carrefour
65400004,Elan
65400005,Total Access
6540002,Eni
65410001,Total
65429001,E.Leclerc
65440001,Intermarché
65460003,TotalEnergies
65500002,Intermarché
65500003,E. Leclerc
65500004,TotalEnergies
6550002,Intermarché
65510001,Avia
65600001,Total
65600002,Elan
6560001,Carrefour Market
6560006,Total
65700002,Super U
65800002,E. Leclerc
65800004,Intermarché
6580001,Super U
66000003,Dyneff
66000005,Système U
66000006,Total
6600001,Carrefour
66000010,Esso
66000012,Petrop
66000016,TotalEnergies
66000018,TotalEnergies
66000020,Total Access
66000021,Total
6600007,Avia
6600008,Esso Express
6600009,Esso Express
6600012,TotalEnergies
6600022,Total
6600023,Total
6600024,Total Access
6600026,Auchan
6600027,Intermarché
66005001,E.Leclerc
66028001,Auchan
66100002,TotalEnergies
6610002,Dyneff
6610005,Carrefour Contact
66130002,Station U
66140002,Intermarché
66140003,Intermarché
66160001,E. Leclerc
66160004,TotalEnergies
66170002,Agnel & Fils
66200001,Intermarché
66200002,Intermarché
66200003,Intermarché
66200005,Auchan
6620001,Station-service communale
66201001,Dyneff
66210004,Intermarché
66210005,Dyneff
66240001,Intermarché
66250001,Total
66250002,Intermarché
66250003,OIL!
66270001,Intermarché
66270004,Carrefour
66300012,Netto
66300013,Rompetrol
66300014,Système U
66300015,Intermarché
66300017,Carrefour
66310002,Carrefour
66310003,TotalEnergies
66330001,Total
66330002,Intermarché
66360001,Dineff
66380001,Esso
66400004,Intermarché
66400006,Carrefour
6640002,U
66420001,Montaner et Fils
66420002,Système U
66420003,Montaner et Fils
66430002,Super U
66450001,Intermarché
66470002,GKO
66500001,Super U
6650002,Garage Delpy Sunnycar
6650003,Avia
6650004,Station Essence Intermarché
66510001,Total
66530001,Carrefour
66530002,Esso
66600001,Intermarché
66600002,Total Access
6660003,TotalEnergies
66624001,Dyneff
66650002,Carrefour
66660002,U
66680001,Intermarché
66690001,Intermarché
66700001,Intermarché
66700003,Dyneff
66700007,TotalEnergies
6670007,Total Access
6670008,Avia
6670010,Élan
6670011,Eni
66740003,Carrefour Market
66750004,TotalEnergies
66820001,Intermarché
66962001,Carrefour
66962002,E.Leclerc
67000002,Match
67000005,Avia
6700002,Avia
67000026,TotalEnergies
67000027,TotalEnergies
67000031,Eni
67000032,Eni
6700005,Boccanera
6700008,Station Auto Espace Azuréen
67033001,Auchan
67100002,Esso Express
67100007,Avia
67100009,Eni
67110001,Match
67110003,Intermarché
67110006,U
67112002,TotalEnergies
67114001,Système U
67116002,E.Leclerc
67116003,Shell
67118002,E.Leclerc
67120002,Total
67120003,Système U
67120004,TotalEnergies
67120005,E.Leclerc
67120006,E.Leclerc
67129001,Carrefour
67130002,Système U
67130003,Intermarché
67130004,Match
67140002,Système U
67140003,Garage Karrer
67150001,Esso
67151001,E.Leclerc
67160001,Match
67160002,Match
67160003,Carrefour
67170005,Super U
67170006,Intermarché
67170008,TotalEnergies
67170009,BP
67170010,BP
67190001,Auchan
67190004,Système U
67190009,TotalEnergies
67200011,TotalEnergies
67200012,TotalEnergies
67202002,Super U
67202003,Total Access
67205001,Intermarché
67210001,Auchan
67210004,TotalEnergies
67211001,E.Leclerc
67220003,Super U
67220004,Avia
67220005,TotalEnergies
67230005,Intermarché
67230006,Total
67240002,Super U
67250001,Match
67250002,E.Leclerc
67260003,Super U
67260004,E.Leclerc
67260007,TotalEnergies
67260010,Shell
67260011,Carrefour
67270001,Match
67270002,E.Leclerc
67270003,Intermarché
67290002,Carrefour Contact
67300003,TotalEnergies
67300004,E.Leclerc
67310003,E.Leclerc
67310004,TotalEnergies
67320001,Intermarché
67330001,Supermarché Match
67340001,TotalEnergies
67340002,Super U
67350004,Match
67360002,Super U
67370001,Système U
67370003,E.Leclerc
67380001,Super U
67390001,Système U
67390003,TotalEnergies
67400001,Auchan
67400004,E.Leclerc
67400005,TotalEnergies
67410002,Avia
67420001,TotalEnergies
67430002,Super U
67441001,E.Leclerc
67452001,Carrefour
67460001,TotalEnergies
67470001,Super U
67480001,TotalEnergies
67480002,E.Leclerc
67500001,Carrefour
67500003,Auchan
67500005,TotalEnergies
67500009,E.Leclerc
67500011,TotalEnergies
67500012,Auchan
67500013,Intermarché
6750002,Station Girardin
67510001,TotalEnergies
67520001,Auchan
67540001,Auchan
67540003,Shell
67550003,TotalEnergies
67560002,Auchan
67570001,Eni
67580001,TotalEnergies
67590001,Auchan
67590002,TotalEnergies
67600001,Match
67600003,E.Leclerc
67600004,E. Leclerc
67600006,Intermarché
67600009,E.Leclerc
67600010,TotalEnergies
67603001,E.Leclerc
67620001,TotalEnergies
67620003,E.Leclerc
67630001,Carrefour
67640004,Total
67640005,TotalEnergies
67660002,TotalEnergies
67660003,Intermarché
67680001,Carrefour Contact
67690002,Carrefour
67700001,Match
67700005,TotalEnergies
67700010,Avia
67700011,TotalEnergies
67700012,TotalEnergies
67700013,TotalEnergies
6770002,Total Access
67730001,E.Leclerc
67760001,Super U
67800001,Match
67800004,Système U
67800011,TotalEnergies
67800014,Eni
67810001,E.Leclerc
67840002,TotalEnergies
67850002,Avia
67860001,Super U
67920001,Station U
67960001,Carrefour Contact
68000006,TotalEnergies
68000009,Avia
68000010,Système U
68000012,E.Leclerc
68000013,Avia
68000016,Intermarché
68000018,TotalEnergies
68000019,TotalEnergies
68000020,Eni
68000021,TotalEnergies
6800006,Eni
6800017,Total
6800018,Total
6800019,Total
6800020,Total Access
6800025,Esso
6800029,Esso
6800031,Eni
68019001,Cora
68040001,Total
68040002,Esso
68100002,E.Leclerc
68100006,Avia
68100009,Total
68110006,Total Access
68110010,Eni
68120002,Système U
68120005,Total
68124002,E.Leclerc
68127001,Avia
68127002,Intermarché
68130001,TotalEnergies
68130002,Système U
68130003,E. Leclerc
68140001,Total
68140002,Total
68140003,Super U
68150003,E.Leclerc
68160002,Super U
68160004,TotalEnergies
68160005,Intermarché
68170002,Intermarché
68170003,Total
68170004,E.Leclerc
68180001,Esso Express
68180002,E. Leclerc
68190003,Auchan
68200004,Cora
68200018,Total Access
68200019,Total Access
68200020,Total
68200025,Eni
68200026,Auchan
68200027,Eni
68210001,Total
68210002,Intermarché
68220001,Station Frontalière
68230002,U
68240003,Intermarché
68240004,Carrefour
68250003,Intermarché
68250004,Total Access
68260001,E.Leclerc
68270001,Station essence Carrefour
68270002,Esso
68270003,Système U
68290002,E.Leclerc
68300002,Total
68300003,E.Leclerc
68300004,Total Access
68310001,Station U
68313001,Carrefour
68320001,Total
68320002,Carrefour
68330001,Station Service Match
68330002,Système U
68350001,Station U
68360004,Total
68370002,Intermarché
68390002,Shell
68390003,Avia
68390004,TotalEnergies
68400001,Super U
68440003,Intermarché Contact
68460001,Total
68460002,Carrefour
68470002,Total
68470003,U Express
68480002,Auchan
68480003,Total
68480004,Carrefour Contact
68490001,TotalEnergies
68490002,Intermarché
68500002,E.Leclerc
68500003,U
68510001,Hyper U
68520004,Station U
68520006,Total
68520011,Eni
68540001,Système U
68550001,Auchan
68560001,E.Leclerc
68580001,Intermarché
68590001,Total
68600002,Intermarché
68620001,Super U
68630003,Carrefour City
68640001,Intermarché
68680003,TotalEnergies
68690001,Total
68701001,Total
68703001,E.Leclerc
68730001,E.Leclerc
68740001,Système U
68800002,Intermarché
68870001,Essence Hypermarché
68880001,Match
68910002,Carrefour
68920001,Auchan
68970001,Beysang
69002006,Esso
69003012,Avia
69003013,Avia
69004002,Esso Express
69004016,Eni
69004020,Eni
69005002,Eni
69005005,Avia
69007006,TotalEnergies
69007008,TotalEnergies
69007009,Total Access
69007012,Avia
69008007,Total Access
69009003,Esso
69009007,TotalEnergies
69009008,Total Access
69100001,Carrefour
6910002,Proxi
69100022,TotalEnergies
69100028,Esso
69100029,Esso
69100030,Esso
69100031,Esso
69100032,Eni
69110004,Esso
69110005,Intermarché
69110006,TotalEnergies
69120011,Total
69120012,Garibaldi Automobiles
69120013,Eni
69125002,Total
69126001,Renault
69130003,Esso Express
69130005,TotalEnergies
69132001,Carrefour
69140005,Carrefour
69140006,E.Leclerc
69150001,Esso Express
69150004,TotalEnergies
69160001,Auchan
69160003,Esso Express
69160005,Avia
69170001,Auchan
69170004,TotalEnergies
69190001,Carrefour
69190009,Eni
69190010,BP
69190012,TotalEnergies
69200001,Carrefour
69200003,Super U
69200005,Esso Express
69200007,Esso
69200008,E.Leclerc
69200009,Total
69210003,Total
69210004,Esso Express
69210005,Super U
69210007,Otarie
69210008,Carrefour Market
69210009,Avia
69220001,Carrefour
69220003,Total
69220005,Avia
69220006,Roady
69220007,Shell
69220008,Netto
69220011,Fulli
69230001,Auchan
69230005,Esso
69240002,Intermarché
69250008,Eni
69250009,TotalEnergies
69260007,Carrefour
69260011,Eni
69260012,Eni
69270002,Intermarché
69270004,TotalEnergies
69290001,Esso
69290002,E.Leclerc
69290003,Intermarché
69300001,Auchan
69300010,Total
69300011,TotalEnergies
69310003,Esso Express
69310004,TotalEnergies
69320008,TotalEnergies
69330001,Carrefour Market
69330002,Carrefour Market
69330003,Esso
69330005,Intermarché
69330006,Netto
69340001,Carrefour
69340002,Esso
69340003,Shell
69350003,TotalEnergies
69360010,Système U
69360011,Total
69360012,Total Access
69360013,Total
69360015,Total Access
69360018,Avia
69360019,Avia
69370002,Total
69380004,E.Leclerc
69380007,Avia
69380008,Intermarché
69380009,Esso
69380010,Esso
69380012,Intermarché
69380014,TotalEnergies
69390001,Total
69390005,Système U
69390007,Eni
69390008,TotalEnergies
69400005,Esso Express
69400006,Esso Express
69400007,Eni
69400008,E. Leclerc
69400009,Auchan
69400010,Intermarché
69400014,Total Access
69400015,Intermarché
69400016,Dyneff
69410006,Eni
69410007,TotalEnergies
69420001,Carrefour
69420002,E. Leclerc
69430001,Total
69430002,Carrefour
69430004,Dyneff
69430005,Elan
69440001,Esso
69460004,Carrefour Contact
69460006,Automobiles Germain Calvignac
69470003,Intermarché
69480002,Avia
69480005,Carrefour
69480007,Eni
69490001,E. Leclerc
69490002,Intermarché
69490004,Avia
69500008,TotalEnergies
69500009,TotalÉnergies Access
69500011,Avia
69500012,Station service intermarché
69500013,Intermarché
69510002,Esso
69510004,TotalEnergies
69520001,Intermarché
69530002,Carrefour Contact
69540001,Carrefour Market
69550001,Carrefour
69550002,Relais de la Gaite
69550003,Intermarché
69560001,Système U
69570005,TotalEnergies
69571001,Auchan
69590001,Carrefour
69590002,Avia
69600002,Intermarché
69600004,Avia
69610001,Intermarché
69620003,Carrefour Market
69620004,Avia
69650001,TotalEnergies
69651001,TotalEnergies
69651002,Esso
69658001,Carrefour
69670002,Esso
69680002,Carrefour Market
69680003,Intermarché
69700001,Carrefour
69700002,Total
69700005,Intermarché
69700012,Esso
69720002,Esso
69720004,Total
69720005,Intermarché
69730002,E.Leclerc
69740002,Esso
69780002,Netto
69800010,Carrefour Market
69800012,BP
69800013,BP
69800014,Total Access
69800015,Total
69800016,TotalEnergies
69800017,Total Access
69800018,Esso
69800019,Total Access
69803001,Auchan
69830003,E.Leclerc
69850001,Total
69870001,Total Contact
69870002,Intermarché
69882001,E.Leclerc
